Component, CC
org.apache.tomcat.buildutil.Txt2Html,6
org.apache.tomcat.util.http.parser.HttpParserConstants,3
org.apache.catalina.ant.SslConnectorCiphersTask,1
org.apache.jasper.compiler.DefaultErrorHandler,8
javax.servlet.jsp.JspTagException,4
org.apache.tomcat.websocket.PathParam,5
org.apache.catalina.startup.UserDatabase,4
org.apache.naming.factory.Constants,4
org.apache.jasper.compiler.ServletWriter,5
org.apache.catalina.valves.rewrite.Substitution,3
javax.el.ArrayELResolver,11
org.apache.catalina.session.StoreBase,12
org.apache.catalina.ContainerEventType,2
org.apache.tomcat.util.http.fileupload.InvalidFileNameException,7
org.apache.jasper.compiler.Mark,11
javax.el.ELContextEvent,2
javax.websocket.WebSocketPathParam,4
org.apache.catalina.manager.DummyProxySession,8
javax.mail.internet.MimePartDataSource,2
org.apache.coyote.http11.InternalInputBuffer,20
org.apache.tomcat.util.scan.JarFactory,6
org.apache.catalina.util.CustomObjectInputStream,6
org.apache.catalina.connector.CoyoteReader,2
org.apache.catalina.tribes.transport.Constants,5
org.apache.catalina.Store,5
org.apache.catalina.manager.host.HTMLHostManagerServlet,12
org.apache.juli.OneLineFormatter,11
org.apache.catalina.JmxEnabled,2
org.apache.el.parser.AstEqual,3
org.apache.tomcat.websocket.server.WsFrameServer,9
org.apache.catalina.ha.deploy.FileChangeListener,2
org.apache.tomcat.util.net.JIoEndpoint,82
org.apache.catalina.Wrapper,9
javax.websocket.DefaultClientConfiguration,6
org.apache.catalina.ssi.ExpressionTokenizer,5
org.apache.catalina.storeconfig.ConnectorStoreAppender,6
javax.websocket.MessageHandler,4
org.apache.coyote.http11.AbstractHttp11JsseProtocol,8
org.apache.catalina.Contained,4
org.apache.tomcat.jni.Proc,3
org.apache.catalina.ant.jmx.JMXAccessorCondition,6
javax.websocket.HandshakeResponse,3
org.apache.catalina.ssi.SSIExternalResolver,4
org.apache.catalina.core.DummyRequest,2
org.apache.catalina.tribes.group.ChannelCoordinator,11
org.apache.tomcat.spdy.SpdyStream,13
javax.servlet.http.HttpSessionBindingListener,5
org.apache.catalina.realm.RealmBase,47
org.apache.catalina.core.ApplicationPart,8
org.apache.catalina.session.StandardManager,33
org.apache.el.parser.ParseException,2
org.apache.catalina.webresources.JarResource,8
org.apache.naming.factory.FactoryBase,5
org.apache.catalina.ha.authenticator.ClusterSingleSignOn,12
org.apache.tomcat.websocket.WsFrameBase,42
org.apache.naming.NamingContextBindingsEnumeration,8
org.apache.tomcat.websocket.pojo.PojoMessageHandlerWholeString,2
org.apache.tomcat.dbcp.dbcp2.cpdsadapter.PStmtKeyCPDS,1
org.apache.el.lang.ELSupport,14
org.apache.naming.java.javaURLContextFactory,8
org.apache.tomcat.util.bcel.classfile.PMGClass,16
org.apache.catalina.tribes.group.InterceptorPayload,3
org.apache.coyote.ajp.AjpProcessor,75
org.apache.tomcat.util.http.MimeHeaders,10
org.apache.coyote.AsyncStateMachine,30
org.apache.coyote.ajp.AjpNioProtocol,38
org.apache.catalina.websocket.WsFrame,15
org.apache.catalina.WebResourceTraceWrapper,3
javax.servlet.Servlet,4
javax.el.MethodExpression,4
javax.websocket.WebSocketEndpoint,4
org.apache.catalina.tribes.io.DirectByteArrayOutputStream,5
org.apache.catalina.tribes.tipis.ReplicatedMap,9
org.apache.jasper.runtime.JspFactoryImpl,13
org.apache.el.util.ConcurrentCache,3
org.apache.tomcat.websocket.WsEndpointPojo,12
org.apache.tomcat.util.http.fileupload.disk.DiskFileItem,21
org.apache.catalina.mbeans.MBeanDumper,7
org.apache.tomcat.jni.Registry,3
org.apache.tomcat.util.net.SSLSupport,5
org.apache.catalina.users.Constants,4
org.apache.catalina.tribes.ChannelException,7
org.apache.jasper.xmlparser.SymbolTable,4
javax.net.websocket.extensions.FrameHandler,2
org.apache.jasper.compiler.PageInfo,11
org.apache.tomcat.util.net.jsse.JSSEFactory,3
org.apache.tomcat.websocket.pojo.Constants,3
org.apache.catalina.manager.util.SessionUtils,9
org.apache.tomcat.util.http.fileupload.util.mime.QuotedPrintableDecoder,7
javax.servlet.jsp.el.FunctionMapper,3
org.apache.naming.factory.webservices.ServiceRefFactory,11
org.apache.catalina.tribes.group.GroupChannel,13
org.apache.catalina.ant.ValidatorTask,7
org.apache.catalina.security.SecurityUtil,11
org.apache.catalina.websocket.MessageHandler,1
org.apache.tomcat.util.bcel.classfile.StackMapTable,19
org.apache.tomcat.util.descriptor.web.WebXmlParser,4
org.apache.tomcat.websocket.server.WsHttpUpgradeHandler,15
org.apache.el.parser.AstNotEqual,3
org.apache.catalina.servlets.CGIServlet,15
org.apache.tomcat.dbcp.dbcp2.BasicDataSourceFactory,2
org.apache.catalina.loader.Constants,2
org.apache.catalina.deploy.WebXml,37
org.apache.tomcat.jni.SSLContext,4
org.apache.tomcat.dbcp.pool2.PooledObjectState,2
org.apache.el.parser.AstNull,3
org.apache.tomcat.util.ExceptionUtils,4
org.apache.coyote.Constants,10
org.apache.tomcat.spdy.SpdyContextProxy,8
org.apache.catalina.tribes.io.BufferPool,5
javax.persistence.PersistenceContextType,2
org.apache.catalina.ha.deploy.FileMessage,7
javax.servlet.jsp.JspException,4
javax.servlet.FilterRegistration,3
org.apache.tomcat.util.http.fileupload.MultipartStream,13
org.apache.juli.logging.DirectJDKLog,10
org.apache.juli.VerbatimFormatter,2
org.apache.catalina.ha.ClusterManager,6
org.apache.tomcat.dbcp.dbcp2.PoolableCallableStatement,2
javax.servlet.ServletConfig,3
org.apache.jasper.tagplugins.jstl.core.Otherwise,4
org.apache.tomcat.util.descriptor.web.MessageDestination,3
org.apache.catalina.core.StandardEngine,33
org.apache.tomcat.util.net.NioSelectorPool,14
org.apache.jasper.runtime.JspSourceDependent,3
org.apache.catalina.startup.RealmRuleSet,6
org.apache.tomcat.util.codec.StringEncoder,1
org.apache.jasper.util.UniqueAttributesImpl,4
javax.websocket.SendResult,2
org.apache.coyote.http11.NpnHandler,7
org.apache.catalina.tribes.transport.AbstractRxTask,6
org.apache.coyote.http11.upgrade.NioServletOutputStream,10
org.apache.catalina.Engine,4
org.apache.catalina.security.SecurityConfig,8
org.apache.tomcat.util.buf.UEncoder,9
org.apache.tomcat.util.codec.binary.BinaryCodec,1
javax.servlet.jsp.tagext.TagVariableInfo,4
org.apache.catalina.session.Constants,2
org.apache.tomcat.util.net.jsse.JSSEKeyManager,4
org.apache.catalina.core.ApplicationFilterRegistration,7
org.apache.coyote.http11.upgrade.BioServletOutputStream,5
org.apache.tomcat.websocket.WsExtensionParameter,1
org.apache.tomcat.dbcp.pool2.impl.PoolImplUtils,1
org.apache.catalina.core.ApplicationRequest,8
org.apache.catalina.mbeans.GlobalResourcesLifecycleListener,7
org.apache.tomcat.util.net.SSLSessionManager,3
org.apache.tomcat.websocket.WrappedMessageHandler,1
org.apache.catalina.tribes.transport.ReceiverBase,10
org.apache.tomcat.dbcp.dbcp2.datasources.InstanceKeyDataSource,3
org.apache.tomcat.websocket.server.WsFilter,11
org.apache.tomcat.util.http.fileupload.DiskFileItemFactory,1
org.apache.naming.factory.ResourceFactory,9
org.apache.tomcat.util.descriptor.web.ApplicationParameter,3
org.apache.naming.factory.OpenEjbFactory,6
org.apache.tomcat.util.buf.MessageBytes,19
org.apache.catalina.startup.Tomcat,43
org.apache.el.parser.AstListData,3
org.apache.catalina.ant.StartTask,5
org.apache.el.parser.TokenMgrError,3
org.apache.tomcat.util.bcel.classfile.AnnotationDefault,13
org.apache.jasper.compiler.TagConstants,2
org.apache.el.parser.AstString,4
javax.servlet.http.HttpSessionBindingEvent,7
org.apache.tomcat.buildutil.CheckEol,3
